timestamp_us,acceleration,capacitance
1035808,-8,1695212
1037021,-2,1695212
1038234,3,1695212
1039446,9,1695212
1040659,12,1695212
1041871,12,1695212
1043084,9,1695212
1044296,5,1695212
1045508,-1,1695212
1046721,0,1695212
1047933,1,1695212
1049146,-1,1695212
1050358,7,1695212
1051571,12,1695212
1052784,7,1695212
1053996,7,1695212
1055208,4,1692437
1056421,2,1692437
1057633,-1,1692437
1058846,1,1692437
1060058,8,1692437
1061271,7,1692437
1062484,6,1692437
1063696,7,1692437
1064908,1,1692437
1066121,0,1647766
1067333,4,1713302
1068546,5,1713302
1069759,5,1713302
1070971,5,1713302
1072184,5,1713302
1073396,3,1713302
1074609,6,1713302
1075822,5,1713302
1077034,2,1713398
1078247,0,1698038
1079459,4,1698038
1080672,5,1698038
1081884,8,1698038
1083097,5,1698038
1084310,5,1698038
1085522,-2,1698038
1094010,15,1698038
1095224,15,1698038
1096435,16,1698038
1097648,16,1710424
1098860,8,1710424
1100073,2,1710424
1101286,-7,1710424
1102498,-2,1710424
1103711,3,1710424
1104923,13,1710424
1106136,16,1710424
1107348,18,1710424
1108561,11,1697319
1109773,1,1697319
1110986,-10,1697319
1112199,-3,1697319
1113411,2,1697319
1114624,4,1697319
1115836,10,1697319
1117049,17,1697319
1118261,13,1697319
1119473,14,1697319
1120687,6,1705747
1121899,0,1705747
1123111,-4,1705747
1124324,0,1705747
1125536,6,1705747
1126749,13,1705747
1127961,17,1705747
1129174,15,1705747
1130387,7,1705747
1131599,3,1697576
1132811,-3,1697576
1134024,3,1697576
1135236,5,1697576
1136449,12,1697576
1137662,13,1697576
1138874,11,1697576
1140087,7,1697576
1141298,7,1697576
1142512,3,1707854
1143723,1,1707854
1144937,4,1707854
1146148,10,1707854
1147361,8,1707854
1148574,9,1707854
1149786,5,1707854
1150999,2,1707854
1152211,4,1707854
1153424,2,1702304
1154636,3,1702304
1155848,7,1702304
1157061,13,1702304
1158273,17,1702304
1159486,14,1702304
1160699,7,1702304
1161911,1,1702304
1163124,1,1702304
1164336,1,1703897
1165548,3,1703897
1166761,15,1703897
1167973,18,1703897
1169186,15,1703897
1170398,4,1703897
1177674,8,1703897
1178886,22,1703897
1180098,14,1703897
1181311,6,1703897
1182523,-4,1703897
1183736,1,1703897
1184948,5,1703897
1186161,5,1708471
1187373,2,1708471
1188586,11,1708471
1189798,11,1708471
1191010,12,1708471
1192222,11,1708471
1193435,4,1708471
1194648,-1,1708471
1195861,0,1708471
1197073,4,1703486
1198285,5,1703486
1199497,14,1703486
1200711,13,1703486
1201923,12,1703486
1203135,3,1703486
1204348,2,1703486
1205560,1,1703486
1206772,4,1703486
1207985,4,1698296
1209197,7,1712017
1210410,7,1712017
1211622,9,1712017
1212836,8,1712017
1214047,5,1712017
1215260,-1,1712017
1216473,-4,1712017
1217685,1,1712017
1218898,2,1712017
1220110,6,1695161
1221322,10,1695161
1222535,12,1695161
1223748,5,1695161
1224960,0,1695161
1226172,1,1695161
1227384,-3,1695161
1228597,3,1695161
1229810,3,1695161
1231023,3,1715100
1232235,5,1715100
1233447,7,1715100
1234659,-1,1715100
1235872,-1,1715100
1237084,-2,1715100
1238297,6,1715100
1239510,10,1715100
1240722,9,1715100
