timestamp_us,acceleration,capacitance
682337,-5,1680668
683553,26,1680668
684769,46,1687914
685984,44,1707135
687199,27,1707135
688414,-5,1707135
689630,-29,1707135
690845,-36,1707135
692061,-26,1707135
693276,5,1707135
694492,32,1707135
695707,45,1707135
696922,25,1707135
698138,-13,1707135
699353,-35,1707135
700568,-36,1707135
701784,-10,1707135
702999,14,1707135
704215,30,1707135
705431,26,1707135
706645,10,1707135
707861,-9,1715357
709077,-2,1715357
710292,40,1715357
711507,121,1715357
712722,83,1715357
713938,18,1715357
715154,-28,1715357
716369,-98,1715357
717584,-109,1715357
718799,-74,1724967
720014,-16,1724967
721230,45,1724967
722445,96,1724967
723661,83,1724967
724876,24,1724967
726091,-44,1724967
727307,-81,1724967
728522,-80,1724967
729738,-31,1751189
730954,34,1685653
732169,80,1685653
733384,87,1685653
734599,58,1685653
735815,-15,1685653
737031,-58,1685653
738245,-72,1685653
739461,-51,1685653
740677,0,1685689
741891,59,1667769
743106,90,1667769
744322,71,1667769
745537,6,1667769
746752,-47,1667769
747968,-76,1667769
749184,-59,1667769
750398,-15,1667769
751614,40,1667801
752829,68,1676249
754045,3,1676249
762552,43,1676091
763767,42,1688891
764982,27,1688891
766199,0,1688891
767414,-18,1688891
768629,-12,1688891
769844,-12,1688891
771059,7,1688891
772275,20,1688891
773490,10,1688882
774706,-7,1700402
775921,-16,1700402
777137,-14,1700402
778352,-3,1700402
779567,9,1700402
780782,10,1700402
781998,7,1700402
783214,9,1700402
784428,2,1700402
785644,-4,1700402
786860,7,1700402
788074,22,1700402
789290,25,1700402
790505,27,1700402
791721,0,1700402
792936,-18,1700402
794151,-13,1684882
795366,11,1684882
796582,17,1684882
797797,20,1684882
799013,-3,1684882
800228,-4,1684882
801443,-4,1684882
802659,-2,1684882
803874,1,1684882
805089,9,1684882
806304,15,1706980
807520,17,1706980
808735,25,1706980
809951,12,1706980
811166,0,1706980
812381,-20,1706980
813597,-22,1706980
814812,-7,1706980
816028,9,1706980
817243,20,1710526
818458,19,1710526
819673,19,1710526
820889,4,1710526
822104,5,1710526
823320,-1,1710526
824535,1,1710526
825750,4,1710526
