timestamp_us,acceleration,capacitance
45125690,28,0
45126903,33,0
45128115,33,0
45129327,30,0
45130539,29,0
45131753,32,0
45132965,25,0
45134177,29,0
45135389,30,0
45136602,29,0
45137814,30,0
45139027,31,0
45140239,30,0
45141451,29,0
45148725,38,0
45149937,27,0
45151151,28,0
45152362,30,0
45153575,29,0
45154788,23,0
45156000,30,0
45157212,27,0
45158424,29,0
45159637,30,0
45160850,28,0
45162061,34,0
45163274,29,0
45164486,29,0
45165699,25,0
45166911,28,0
45168123,29,0
45169335,29,0
45170548,29,0
45171760,31,0
45172972,30,0
45174184,30,0
45175397,32,0
45176610,23,0
45177821,30,0
45179035,29,0
45180247,31,0
45181459,29,0
45182671,30,0
45183884,30,0
45185096,28,0
45186308,32,0
45187520,25,0
45188733,31,0
45189946,29,0
45191158,30,0
45192370,29,0
45193582,31,0
45194795,27,0
45196008,31,0
45197220,31,0
45198433,26,0
45199644,28,0
45200857,32,0
45202069,30,0
45203282,31,0
45204494,27,0
45205707,29,0
45206919,30,0
45208131,32,0
45209344,24,0
45210555,28,0
45211768,29,0
45212980,30,0
45214193,29,0
45215405,32,0
45216618,30,0
45217830,31,0
45219042,30,0
45220255,23,0
45221467,24,0
45222680,25,0
45223892,24,0
45225104,27,0
45233590,27,0
45234803,29,0
45236015,31,0
45237227,29,0
45238440,29,0
45239653,29,0
45240864,31,0
45242077,25,0
45243289,25,0
45244501,23,0
45245714,26,0
45246926,27,0
45248139,25,0
45249350,20,0
45250563,24,0
45251776,21,0
45252988,27,0
45254200,25,0
45255412,26,0
45256625,23,0
45257837,24,0
45259050,28,0
45260262,28,0
45261474,26,0
45262686,24,0
45263898,26,0
45265111,27,0
45266323,24,0
45267535,26,0
45268748,25,0
45269960,25,0
45271173,22,0
45272385,25,0
45273597,23,0
45274809,21,0
45276021,24,0
45277235,24,0
45278447,25,0
45279659,24,0
45280871,26,0
45282083,23,0
45283296,24,0
45284508,22,0
45285722,25,0
45286934,24,0
45288146,26,0
45289358,25,0
45290570,25,0
45291783,20,0
45292995,25,0
45294208,29,0
45295420,26,0
45296633,23,0
45297844,26,0
45299057,27,0
45300270,30,0
45301482,29,0
45302695,30,0
45303907,31,0
45305119,30,0
45306332,27,0
45307544,24,0
45308757,27,0
45309969,29,0
45317244,35,0
45318456,37,0
45319668,22,0
45320881,32,0
45322093,28,0
45323306,28,0
45324518,31,0
45325730,32,0
45326943,31,0
45328155,31,0
45329368,32,0
45330579,26,0
45331792,29,0
45333004,29,0
45334217,33,0
45335430,29,0
45336642,29,0
45337854,30,0
45339067,27,0
45340278,31,0
45341492,25,0
45342704,30,0
45343916,33,0
45345128,29,0
45346341,34,0
45347553,29,0
45348765,27,0
45349978,28,0
45351191,29,0
45352403,30,0
45353615,36,0
45354827,30,0
45356040,29,0
45357252,31,0
45358465,31,0
45359677,31,0
45360890,29,0
45362103,29,0
45363315,25,0
45364528,30,0
45365739,32,0
45366952,30,0
45368164,30,0
45369376,31,0
45370589,29,0
45371802,30,0
45373015,32,0
45374227,26,0
45375439,28,0
45376652,27,0
45377864,29,0
45379076,28,0
45380288,30,0
45381500,33,0
45382713,32,0
45383926,28,0
45385138,25,0
45386350,28,0
45387562,31,0
45388775,28,0
45389987,29,0
45391200,31,0
45392412,31,0
45393624,30,0
45402111,30,0
45403324,32,0
45404537,31,0
45405748,34,0
45406961,25,0
45408174,21,0
45409386,27,0
45410598,26,0
45411811,21,0
45413023,24,0
45414236,24,0
45415448,26,0
45416660,22,0
45417873,24,0
45419084,26,0
45420297,24,0
45421509,25,0
45422722,29,0
45423934,27,0
45425146,24,0
45426359,27,0
45427570,24,0
45428783,21,0
45429995,25,0
45431208,26,0
45432420,24,0
45433632,22,0
45434845,21,0
45436056,22,0
45437270,26,0
45438481,23,0
45439693,23,0
45440905,25,0
45442119,24,0
45443330,21,0
